"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"444802","Michigan quarterly review","18-Aug-2023 13:56:25","Michigan quarterly review","1","0026-2420","1558-7266","","Engelsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1962","","","","","","0","NA"
"444803","Michigan Telecommunications and Technology Law Review","08-Jun-2023 11:39:34","Michigan Telecommunications and Technology Law Review","1","1528-8625","2330-8923","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1998","","","","","","0","http://www.law.umich.edu/"
"444804","Micro (Santa Monica, Calif.)","15-Feb-2016 14:02:49","Micro (Santa Monica, Calif.)","0","1081-0595","","","IKT","Realfag og teknologi","","","","","","","","","","","","","","","","","","","1","1","1","","1995","2006","","","","","0","NA"
"444805","Microbes and infection","18-Aug-2023 13:56:25","Microbes and infection","1","1286-4579","1769-714X","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","","","","0","http://www.sciencedirect.com/science/journal/12864579"
"444806","Microbial & Comparative Genomics","15-Apr-2020 14:53:19","Microbial & Comparative Genomics","0","1090-6592","2168-6637","","Biomedisin","Medisin og helsefag","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","2000","","Mary Ann Liebert","USA","Engelsk","0","https://www.liebertpub.com/loi/omi.1"
"444807","Microbial Cell Factories","18-Aug-2023 13:56:25","Microbial Cell Factories","1","","1475-2859","DOAJ","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","16994","2002","","BioMed Central (BMC)","","","","0","http://www.biomedcentral.com/"
"444808","Microbiology and immunology","18-Aug-2023 13:56:25","Microbiology and immunology","1","0385-5600","1348-0421","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1977","","","","","","0","http://eu.wiley.com/WileyCDA/"
"444809","Microbiology and Molecular Biology Reviews","18-Aug-2023 13:56:25","Microbiology and Molecular Biology Reviews","1","1092-2172","1098-5557","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","","1997","","","","","","0","http://www.asm.org/"
"444810","Microbiology Education","30-May-2022 15:45:38","Microbiology Education","0","1542-8818","2379-0318","","Biovitenskap","Realfag og teknologi","","","","","","","","","","","","","","","","","","","1","1","1","","2000","2006","","American Society for Microbiology","USA","Engelsk","0","NA"
"444811","Microbios","15-Aug-2023 13:31:38","Microbios","1","0026-2633","","","Biomedisin","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1969","","","","","","0","NA"
"444812","Microchemical Journal","06-Oct-2023 06:22:01","Microchemical Journal","1","0026-265X","1095-9149","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1957","","Elsevier","","Nederland, USA","Engelsk","0","https://www.sciencedirect.com/journal/microchemical-journal"
"444814","Microelectronic Engineering","18-Aug-2023 13:56:25","Microelectronic Engineering","1","0167-9317","1873-5568","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1983","","","","","","0","http://www.sciencedirect.com/science/journal/01679317"
"444815","Microelectronics and reliability","18-Aug-2023 13:56:25","Microelectronics and reliability","1","0026-2714","1872-941X","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1964","","","","","","0","http://www.sciencedirect.com/science/journal/00262714"
"444816","Microelectronics international","18-Aug-2023 13:56:25","Microelectronics international","1","1356-5362","1758-812X","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1995","","","","","","0","http://www.emeraldinsight.com/"
"444817","Microelectronics Journal","18-Aug-2023 13:56:25","Microelectronics Journal","1","0959-8324","1879-2391","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1978","","Elsevier","","Storbritannia, Nederland","Engelsk","0","https://www.sciencedirect.com/journal/microelectronics-journal"
"444818","Microgravity, science and technology","18-Aug-2023 13:56:25","Microgravity, science and technology","1","0938-0108","1875-0494","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","","","0","http://www.springerlink.com/?MUD=MP"
"444819","Micron and Microscopica Acta","15-Aug-2023 13:31:38","Micron and Microscopica Acta","1","0739-6260","1878-111X","","Biomedisin","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1983","","","","","","0","http://www.elsevier.com/wps/find/journaldescription.cws_home/475/description#description"
"444820","Micropaleontology","18-Aug-2023 13:56:25","Micropaleontology","1","0026-2803","1937-2795","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1955","","","","","","0","http://www.micropress.org/"
